start,startPosition,end,endPosition,frequency
57,"[143.9880066, 174.8549957, 137.7160034]",75,"[144.1439972, 151.8390045, 162.9219971]",3
57,"[143.9880066, 174.8549957, 137.7160034]",76,"[148.2059937, 142.6670074, 160.7960052]",1
57,"[143.9880066, 174.8549957, 137.7160034]",77,"[147.1609955, 134.2330017, 165.076004]",4
57,"[143.9880066, 174.8549957, 137.7160034]",78,"[150.5050049, 122.2490005, 165.6860046]",2
57,"[143.9880066, 174.8549957, 137.7160034]",79,"[151.3110046, 110.5469971, 164.7810059]",8
57,"[143.9880066, 174.8549957, 137.7160034]",80,"[153.977005, 99.99990082, 164.8159943]",2
57,"[143.9880066, 174.8549957, 137.7160034]",81,"[131.3990021, 172.6230011, 161.6049957]",6
57,"[143.9880066, 174.8549957, 137.7160034]",83,"[140.5249939, 148.4060059, 167.2109985]",3
57,"[143.9880066, 174.8549957, 137.7160034]",84,"[142.7519989, 136.5160065, 168.7149963]",4
57,"[143.9880066, 174.8549957, 137.7160034]",85,"[142.0429993, 130.0619965, 169.8990021]",3
57,"[143.9880066, 174.8549957, 137.7160034]",88,"[147.7610016, 94.17849731, 171.5590057]",4
57,"[143.9880066, 174.8549957, 137.7160034]",89,"[128.6710052, 165.6470032, 169.845993]",4
57,"[143.9880066, 174.8549957, 137.7160034]",91,"[137.1580048, 147.8760071, 171.6820068]",3
57,"[143.9880066, 174.8549957, 137.7160034]",92,"[140.1150055, 132.2189941, 171.2709961]",2
57,"[143.9880066, 174.8549957, 137.7160034]",93,"[137.6660004, 123.0029984, 177.147995]",1
57,"[143.9880066, 174.8549957, 137.7160034]",95,"[142.2890015, 98.17539978, 177.878006]",2
57,"[143.9880066, 174.8549957, 137.7160034]",96,"[143.9230042, 88.27010345, 177.401001]",2
58,"[146.345993, 165.3130035, 141.4450073]",11,"[138.5820007, 164.0650024, 116.2009964]",1
58,"[146.345993, 165.3130035, 141.4450073]",13,"[138.2689972, 179.3699951, 124.5009995]",7
58,"[146.345993, 165.3130035, 141.4450073]",19,"[134.6849976, 137.822998, 78.49230194]",4
58,"[146.345993, 165.3130035, 141.4450073]",20,"[140.0559998, 145.1410065, 84.12349701]",2
58,"[146.345993, 165.3130035, 141.4450073]",37,"[149.3670044, 59.48680115, 141.0269928]",1
58,"[146.345993, 165.3130035, 141.4450073]",40,"[150.8509979, 71.82060242, 164.5240021]",1
58,"[146.345993, 165.3130035, 141.4450073]",41,"[144.4600067, 172.7590027, 126.1689987]",1
58,"[146.345993, 165.3130035, 141.4450073]",48,"[160.5249939, 110.7419968, 140.3540039]",1
58,"[146.345993, 165.3130035, 141.4450073]",53,"[153.8890076, 140.7480011, 141.076004]",1
58,"[146.345993, 165.3130035, 141.4450073]",55,"[158.6190033, 123.2190018, 146.7550049]",4
58,"[146.345993, 165.3130035, 141.4450073]",56,"[158.3450012, 113.0589981, 147.6470032]",1
58,"[146.345993, 165.3130035, 141.4450073]",57,"[143.9880066, 174.8549957, 137.7160034]",15
58,"[146.345993, 165.3130035, 141.4450073]",59,"[151.7429962, 155.5279999, 144.3860016]",47
58,"[146.345993, 165.3130035, 141.4450073]",60,"[151.2940063, 145.7890015, 147.4069977]",16
58,"[146.345993, 165.3130035, 141.4450073]",61,"[154.4859924, 137.5749969, 149.378006]",12
58,"[146.345993, 165.3130035, 141.4450073]",62,"[155.1399994, 128.4019928, 151.8249969]",29
58,"[146.345993, 165.3130035, 141.4450073]",63,"[156.1549988, 120.0169983, 153.4470062]",30
58,"[146.345993, 165.3130035, 141.4450073]",64,"[157.9980011, 105.8190002, 154.4190063]",11
58,"[146.345993, 165.3130035, 141.4450073]",69,"[152.173996, 131.003006, 157.151001]",4
58,"[146.345993, 165.3130035, 141.4450073]",70,"[151.7799988, 123.7529984, 158.2429962]",26
58,"[146.345993, 165.3130035, 141.4450073]",72,"[156.5449982, 102.3290024, 159.7810059]",21
58,"[146.345993, 165.3130035, 141.4450073]",74,"[143.0890045, 162.6399994, 158.6560059]",3
58,"[146.345993, 165.3130035, 141.4450073]",75,"[144.1439972, 151.8390045, 162.9219971]",8
58,"[146.345993, 165.3130035, 141.4450073]",76,"[148.2059937, 142.6670074, 160.7960052]",1
58,"[146.345993, 165.3130035, 141.4450073]",77,"[147.1609955, 134.2330017, 165.076004]",11
58,"[146.345993, 165.3130035, 141.4450073]",78,"[150.5050049, 122.2490005, 165.6860046]",18
58,"[146.345993, 165.3130035, 141.4450073]",79,"[151.3110046, 110.5469971, 164.7810059]",18
58,"[146.345993, 165.3130035, 141.4450073]",80,"[153.977005, 99.99990082, 164.8159943]",12
58,"[146.345993, 165.3130035, 141.4450073]",81,"[131.3990021, 172.6230011, 161.6049957]",29
58,"[146.345993, 165.3130035, 141.4450073]",82,"[138.1589966, 161.0829926, 165.0639954]",1
58,"[146.345993, 165.3130035, 141.4450073]",83,"[140.5249939, 148.4060059, 167.2109985]",11
58,"[146.345993, 165.3130035, 141.4450073]",84,"[142.7519989, 136.5160065, 168.7149963]",10
58,"[146.345993, 165.3130035, 141.4450073]",85,"[142.0429993, 130.0619965, 169.8990021]",11
58,"[146.345993, 165.3130035, 141.4450073]",86,"[145.1690063, 114.9560013, 171.4060059]",3
58,"[146.345993, 165.3130035, 141.4450073]",87,"[146.7590027, 103.5790024, 170.7570038]",13
58,"[146.345993, 165.3130035, 141.4450073]",88,"[147.7610016, 94.17849731, 171.5590057]",9
58,"[146.345993, 165.3130035, 141.4450073]",89,"[128.6710052, 165.6470032, 169.845993]",10
58,"[146.345993, 165.3130035, 141.4450073]",90,"[133.4210052, 161.3540039, 169.8049927]",2
58,"[146.345993, 165.3130035, 141.4450073]",91,"[137.1580048, 147.8760071, 171.6820068]",7
58,"[146.345993, 165.3130035, 141.4450073]",92,"[140.1150055, 132.2189941, 171.2709961]",7
58,"[146.345993, 165.3130035, 141.4450073]",93,"[137.6660004, 123.0029984, 177.147995]",6
58,"[146.345993, 165.3130035, 141.4450073]",94,"[140.3159943, 109.0910034, 177.4259949]",3
58,"[146.345993, 165.3130035, 141.4450073]",95,"[142.2890015, 98.17539978, 177.878006]",5
58,"[146.345993, 165.3130035, 141.4450073]",96,"[143.9230042, 88.27010345, 177.401001]",5
58,"[146.345993, 165.3130035, 141.4450073]",104,"[137.6719971, 83.3588028, 181.8200073]",2
59,"[151.7429962, 155.5279999, 144.3860016]",11,"[138.5820007, 164.0650024, 116.2009964]",1
59,"[151.7429962, 155.5279999, 144.3860016]",13,"[138.2689972, 179.3699951, 124.5009995]",3
59,"[151.7429962, 155.5279999, 144.3860016]",19,"[134.6849976, 137.822998, 78.49230194]",4
59,"[151.7429962, 155.5279999, 144.3860016]",20,"[140.0559998, 145.1410065, 84.12349701]",1
59,"[151.7429962, 155.5279999, 144.3860016]",37,"[149.3670044, 59.48680115, 141.0269928]",1
59,"[151.7429962, 155.5279999, 144.3860016]",39,"[152.2220001, 68.46289825, 157.4160004]",3
59,"[151.7429962, 155.5279999, 144.3860016]",41,"[144.4600067, 172.7590027, 126.1689987]",2
59,"[151.7429962, 155.5279999, 144.3860016]",45,"[156.0410004, 139.3359985, 136.3329926]",2
59,"[151.7429962, 155.5279999, 144.3860016]",48,"[160.5249939, 110.7419968, 140.3540039]",1
59,"[151.7429962, 155.5279999, 144.3860016]",55,"[158.6190033, 123.2190018, 146.7550049]",4
59,"[151.7429962, 155.5279999, 144.3860016]",56,"[158.3450012, 113.0589981, 147.6470032]",2
59,"[151.7429962, 155.5279999, 144.3860016]",57,"[143.9880066, 174.8549957, 137.7160034]",9
59,"[151.7429962, 155.5279999, 144.3860016]",58,"[146.345993, 165.3130035, 141.4450073]",28
59,"[151.7429962, 155.5279999, 144.3860016]",60,"[151.2940063, 145.7890015, 147.4069977]",16
59,"[151.7429962, 155.5279999, 144.3860016]",61,"[154.4859924, 137.5749969, 149.378006]",7
59,"[151.7429962, 155.5279999, 144.3860016]",62,"[155.1399994, 128.4019928, 151.8249969]",14
59,"[151.7429962, 155.5279999, 144.3860016]",63,"[156.1549988, 120.0169983, 153.4470062]",22
59,"[151.7429962, 155.5279999, 144.3860016]",64,"[157.9980011, 105.8190002, 154.4190063]",9
59,"[151.7429962, 155.5279999, 144.3860016]",67,"[150.8910065, 152.9409943, 152.048996]",1
59,"[151.7429962, 155.5279999, 144.3860016]",69,"[152.173996, 131.003006, 157.151001]",3
59,"[151.7429962, 155.5279999, 144.3860016]",70,"[151.7799988, 123.7529984, 158.2429962]",28
59,"[151.7429962, 155.5279999, 144.3860016]",72,"[156.5449982, 102.3290024, 159.7810059]",29
59,"[151.7429962, 155.5279999, 144.3860016]",74,"[143.0890045, 162.6399994, 158.6560059]",3
59,"[151.7429962, 155.5279999, 144.3860016]",75,"[144.1439972, 151.8390045, 162.9219971]",11
59,"[151.7429962, 155.5279999, 144.3860016]",76,"[148.2059937, 142.6670074, 160.7960052]",5
59,"[151.7429962, 155.5279999, 144.3860016]",77,"[147.1609955, 134.2330017, 165.076004]",5
59,"[151.7429962, 155.5279999, 144.3860016]",78,"[150.5050049, 122.2490005, 165.6860046]",19
59,"[151.7429962, 155.5279999, 144.3860016]",79,"[151.3110046, 110.5469971, 164.7810059]",18
59,"[151.7429962, 155.5279999, 144.3860016]",80,"[153.977005, 99.99990082, 164.8159943]",12
59,"[151.7429962, 155.5279999, 144.3860016]",81,"[131.3990021, 172.6230011, 161.6049957]",28
59,"[151.7429962, 155.5279999, 144.3860016]",82,"[138.1589966, 161.0829926, 165.0639954]",1
59,"[151.7429962, 155.5279999, 144.3860016]",83,"[140.5249939, 148.4060059, 167.2109985]",17
59,"[151.7429962, 155.5279999, 144.3860016]",84,"[142.7519989, 136.5160065, 168.7149963]",11
59,"[151.7429962, 155.5279999, 144.3860016]",85,"[142.0429993, 130.0619965, 169.8990021]",9
59,"[151.7429962, 155.5279999, 144.3860016]",86,"[145.1690063, 114.9560013, 171.4060059]",1
59,"[151.7429962, 155.5279999, 144.3860016]",87,"[146.7590027, 103.5790024, 170.7570038]",12
59,"[151.7429962, 155.5279999, 144.3860016]",88,"[147.7610016, 94.17849731, 171.5590057]",6
59,"[151.7429962, 155.5279999, 144.3860016]",89,"[128.6710052, 165.6470032, 169.845993]",18
59,"[151.7429962, 155.5279999, 144.3860016]",90,"[133.4210052, 161.3540039, 169.8049927]",3
59,"[151.7429962, 155.5279999, 144.3860016]",91,"[137.1580048, 147.8760071, 171.6820068]",7
59,"[151.7429962, 155.5279999, 144.3860016]",92,"[140.1150055, 132.2189941, 171.2709961]",14
59,"[151.7429962, 155.5279999, 144.3860016]",93,"[137.6660004, 123.0029984, 177.147995]",6
59,"[151.7429962, 155.5279999, 144.3860016]",94,"[140.3159943, 109.0910034, 177.4259949]",1
59,"[151.7429962, 155.5279999, 144.3860016]",95,"[142.2890015, 98.17539978, 177.878006]",6
59,"[151.7429962, 155.5279999, 144.3860016]",96,"[143.9230042, 88.27010345, 177.401001]",3
59,"[151.7429962, 155.5279999, 144.3860016]",104,"[137.6719971, 83.3588028, 181.8200073]",2
60,"[151.2940063, 145.7890015, 147.4069977]",13,"[138.2689972, 179.3699951, 124.5009995]",5
60,"[151.2940063, 145.7890015, 147.4069977]",19,"[134.6849976, 137.822998, 78.49230194]",3
60,"[151.2940063, 145.7890015, 147.4069977]",20,"[140.0559998, 145.1410065, 84.12349701]",1
60,"[151.2940063, 145.7890015, 147.4069977]",37,"[149.3670044, 59.48680115, 141.0269928]",1
60,"[151.2940063, 145.7890015, 147.4069977]",45,"[156.0410004, 139.3359985, 136.3329926]",1
60,"[151.2940063, 145.7890015, 147.4069977]",48,"[160.5249939, 110.7419968, 140.3540039]",1
60,"[151.2940063, 145.7890015, 147.4069977]",53,"[153.8890076, 140.7480011, 141.076004]",1
60,"[151.2940063, 145.7890015, 147.4069977]",57,"[143.9880066, 174.8549957, 137.7160034]",5
60,"[151.2940063, 145.7890015, 147.4069977]",58,"[146.345993, 165.3130035, 141.4450073]",12
60,"[151.2940063, 145.7890015, 147.4069977]",59,"[151.7429962, 155.5279999, 144.3860016]",19
60,"[151.2940063, 145.7890015, 147.4069977]",61,"[154.4859924, 137.5749969, 149.378006]",3
60,"[151.2940063, 145.7890015, 147.4069977]",62,"[155.1399994, 128.4019928, 151.8249969]",6
60,"[151.2940063, 145.7890015, 147.4069977]",63,"[156.1549988, 120.0169983, 153.4470062]",11
60,"[151.2940063, 145.7890015, 147.4069977]",64,"[157.9980011, 105.8190002, 154.4190063]",7
60,"[151.2940063, 145.7890015, 147.4069977]",69,"[152.173996, 131.003006, 157.151001]",2
60,"[151.2940063, 145.7890015, 147.4069977]",70,"[151.7799988, 123.7529984, 158.2429962]",12
60,"[151.2940063, 145.7890015, 147.4069977]",72,"[156.5449982, 102.3290024, 159.7810059]",19
60,"[151.2940063, 145.7890015, 147.4069977]",74,"[143.0890045, 162.6399994, 158.6560059]",2
60,"[151.2940063, 145.7890015, 147.4069977]",75,"[144.1439972, 151.8390045, 162.9219971]",4
60,"[151.2940063, 145.7890015, 147.4069977]",76,"[148.2059937, 142.6670074, 160.7960052]",2
60,"[151.2940063, 145.7890015, 147.4069977]",77,"[147.1609955, 134.2330017, 165.076004]",5
60,"[151.2940063, 145.7890015, 147.4069977]",78,"[150.5050049, 122.2490005, 165.6860046]",9
60,"[151.2940063, 145.7890015, 147.4069977]",79,"[151.3110046, 110.5469971, 164.7810059]",8
60,"[151.2940063, 145.7890015, 147.4069977]",80,"[153.977005, 99.99990082, 164.8159943]",6
60,"[151.2940063, 145.7890015, 147.4069977]",81,"[131.3990021, 172.6230011, 161.6049957]",12
60,"[151.2940063, 145.7890015, 147.4069977]",82,"[138.1589966, 161.0829926, 165.0639954]",1
60,"[151.2940063, 145.7890015, 147.4069977]",83,"[140.5249939, 148.4060059, 167.2109985]",4
60,"[151.2940063, 145.7890015, 147.4069977]",84,"[142.7519989, 136.5160065, 168.7149963]",3
60,"[151.2940063, 145.7890015, 147.4069977]",85,"[142.0429993, 130.0619965, 169.8990021]",5
60,"[151.2940063, 145.7890015, 147.4069977]",86,"[145.1690063, 114.9560013, 171.4060059]",1
60,"[151.2940063, 145.7890015, 147.4069977]",87,"[146.7590027, 103.5790024, 170.7570038]",6
60,"[151.2940063, 145.7890015, 147.4069977]",88,"[147.7610016, 94.17849731, 171.5590057]",6
60,"[151.2940063, 145.7890015, 147.4069977]",89,"[128.6710052, 165.6470032, 169.845993]",3
60,"[151.2940063, 145.7890015, 147.4069977]",90,"[133.4210052, 161.3540039, 169.8049927]",1
60,"[151.2940063, 145.7890015, 147.4069977]",91,"[137.1580048, 147.8760071, 171.6820068]",2
60,"[151.2940063, 145.7890015, 147.4069977]",92,"[140.1150055, 132.2189941, 171.2709961]",1
60,"[151.2940063, 145.7890015, 147.4069977]",94,"[140.3159943, 109.0910034, 177.4259949]",1
60,"[151.2940063, 145.7890015, 147.4069977]",95,"[142.2890015, 98.17539978, 177.878006]",3
60,"[151.2940063, 145.7890015, 147.4069977]",96,"[143.9230042, 88.27010345, 177.401001]",4
60,"[151.2940063, 145.7890015, 147.4069977]",104,"[137.6719971, 83.3588028, 181.8200073]",2
61,"[154.4859924, 137.5749969, 149.378006]",13,"[138.2689972, 179.3699951, 124.5009995]",1
61,"[154.4859924, 137.5749969, 149.378006]",19,"[134.6849976, 137.822998, 78.49230194]",2
61,"[154.4859924, 137.5749969, 149.378006]",41,"[144.4600067, 172.7590027, 126.1689987]",1
61,"[154.4859924, 137.5749969, 149.378006]",56,"[158.3450012, 113.0589981, 147.6470032]",1
61,"[154.4859924, 137.5749969, 149.378006]",57,"[143.9880066, 174.8549957, 137.7160034]",9
61,"[154.4859924, 137.5749969, 149.378006]",58,"[146.345993, 165.3130035, 141.4450073]",11
61,"[154.4859924, 137.5749969, 149.378006]",59,"[151.7429962, 155.5279999, 144.3860016]",10
61,"[154.4859924, 137.5749969, 149.378006]",60,"[151.2940063, 145.7890015, 147.4069977]",5
61,"[154.4859924, 137.5749969, 149.378006]",62,"[155.1399994, 128.4019928, 151.8249969]",13
61,"[154.4859924, 137.5749969, 149.378006]",63,"[156.1549988, 120.0169983, 153.4470062]",13
61,"[154.4859924, 137.5749969, 149.378006]",64,"[157.9980011, 105.8190002, 154.4190063]",7
61,"[154.4859924, 137.5749969, 149.378006]",69,"[152.173996, 131.003006, 157.151001]",2
61,"[154.4859924, 137.5749969, 149.378006]",70,"[151.7799988, 123.7529984, 158.2429962]",5
61,"[154.4859924, 137.5749969, 149.378006]",72,"[156.5449982, 102.3290024, 159.7810059]",6
61,"[154.4859924, 137.5749969, 149.378006]",74,"[143.0890045, 162.6399994, 158.6560059]",1
61,"[154.4859924, 137.5749969, 149.378006]",75,"[144.1439972, 151.8390045, 162.9219971]",1
61,"[154.4859924, 137.5749969, 149.378006]",77,"[147.1609955, 134.2330017, 165.076004]",3
61,"[154.4859924, 137.5749969, 149.378006]",78,"[150.5050049, 122.2490005, 165.6860046]",2
61,"[154.4859924, 137.5749969, 149.378006]",79,"[151.3110046, 110.5469971, 164.7810059]",4
61,"[154.4859924, 137.5749969, 149.378006]",80,"[153.977005, 99.99990082, 164.8159943]",2
61,"[154.4859924, 137.5749969, 149.378006]",81,"[131.3990021, 172.6230011, 161.6049957]",6
61,"[154.4859924, 137.5749969, 149.378006]",82,"[138.1589966, 161.0829926, 165.0639954]",1
61,"[154.4859924, 137.5749969, 149.378006]",83,"[140.5249939, 148.4060059, 167.2109985]",2
61,"[154.4859924, 137.5749969, 149.378006]",84,"[142.7519989, 136.5160065, 168.7149963]",3
61,"[154.4859924, 137.5749969, 149.378006]",85,"[142.0429993, 130.0619965, 169.8990021]",2
61,"[154.4859924, 137.5749969, 149.378006]",86,"[145.1690063, 114.9560013, 171.4060059]",1
61,"[154.4859924, 137.5749969, 149.378006]",87,"[146.7590027, 103.5790024, 170.7570038]",4
61,"[154.4859924, 137.5749969, 149.378006]",88,"[147.7610016, 94.17849731, 171.5590057]",4
61,"[154.4859924, 137.5749969, 149.378006]",89,"[128.6710052, 165.6470032, 169.845993]",1
61,"[154.4859924, 137.5749969, 149.378006]",90,"[133.4210052, 161.3540039, 169.8049927]",1
61,"[154.4859924, 137.5749969, 149.378006]",91,"[137.1580048, 147.8760071, 171.6820068]",1
61,"[154.4859924, 137.5749969, 149.378006]",93,"[137.6660004, 123.0029984, 177.147995]",2
61,"[154.4859924, 137.5749969, 149.378006]",94,"[140.3159943, 109.0910034, 177.4259949]",2
61,"[154.4859924, 137.5749969, 149.378006]",95,"[142.2890015, 98.17539978, 177.878006]",3
61,"[154.4859924, 137.5749969, 149.378006]",96,"[143.9230042, 88.27010345, 177.401001]",1
61,"[154.4859924, 137.5749969, 149.378006]",104,"[137.6719971, 83.3588028, 181.8200073]",1
62,"[155.1399994, 128.4019928, 151.8249969]",13,"[138.2689972, 179.3699951, 124.5009995]",5
62,"[155.1399994, 128.4019928, 151.8249969]",19,"[134.6849976, 137.822998, 78.49230194]",3
62,"[155.1399994, 128.4019928, 151.8249969]",20,"[140.0559998, 145.1410065, 84.12349701]",1
62,"[155.1399994, 128.4019928, 151.8249969]",37,"[149.3670044, 59.48680115, 141.0269928]",1
62,"[155.1399994, 128.4019928, 151.8249969]",45,"[156.0410004, 139.3359985, 136.3329926]",2
62,"[155.1399994, 128.4019928, 151.8249969]",57,"[143.9880066, 174.8549957, 137.7160034]",20
62,"[155.1399994, 128.4019928, 151.8249969]",58,"[146.345993, 165.3130035, 141.4450073]",19
62,"[155.1399994, 128.4019928, 151.8249969]",59,"[151.7429962, 155.5279999, 144.3860016]",16
62,"[155.1399994, 128.4019928, 151.8249969]",60,"[151.2940063, 145.7890015, 147.4069977]",4
62,"[155.1399994, 128.4019928, 151.8249969]",61,"[154.4859924, 137.5749969, 149.378006]",13
62,"[155.1399994, 128.4019928, 151.8249969]",63,"[156.1549988, 120.0169983, 153.4470062]",24
62,"[155.1399994, 128.4019928, 151.8249969]",64,"[157.9980011, 105.8190002, 154.4190063]",7
62,"[155.1399994, 128.4019928, 151.8249969]",69,"[152.173996, 131.003006, 157.151001]",1
62,"[155.1399994, 128.4019928, 151.8249969]",70,"[151.7799988, 123.7529984, 158.2429962]",15
62,"[155.1399994, 128.4019928, 151.8249969]",72,"[156.5449982, 102.3290024, 159.7810059]",11
62,"[155.1399994, 128.4019928, 151.8249969]",74,"[143.0890045, 162.6399994, 158.6560059]",2
62,"[155.1399994, 128.4019928, 151.8249969]",75,"[144.1439972, 151.8390045, 162.9219971]",5
62,"[155.1399994, 128.4019928, 151.8249969]",76,"[148.2059937, 142.6670074, 160.7960052]",1
62,"[155.1399994, 128.4019928, 151.8249969]",77,"[147.1609955, 134.2330017, 165.076004]",5
62,"[155.1399994, 128.4019928, 151.8249969]",78,"[150.5050049, 122.2490005, 165.6860046]",12
62,"[155.1399994, 128.4019928, 151.8249969]",79,"[151.3110046, 110.5469971, 164.7810059]",13
62,"[155.1399994, 128.4019928, 151.8249969]",80,"[153.977005, 99.99990082, 164.8159943]",8
62,"[155.1399994, 128.4019928, 151.8249969]",81,"[131.3990021, 172.6230011, 161.6049957]",12
62,"[155.1399994, 128.4019928, 151.8249969]",83,"[140.5249939, 148.4060059, 167.2109985]",5
62,"[155.1399994, 128.4019928, 151.8249969]",84,"[142.7519989, 136.5160065, 168.7149963]",4
62,"[155.1399994, 128.4019928, 151.8249969]",85,"[142.0429993, 130.0619965, 169.8990021]",5
62,"[155.1399994, 128.4019928, 151.8249969]",87,"[146.7590027, 103.5790024, 170.7570038]",6
62,"[155.1399994, 128.4019928, 151.8249969]",88,"[147.7610016, 94.17849731, 171.5590057]",4
62,"[155.1399994, 128.4019928, 151.8249969]",89,"[128.6710052, 165.6470032, 169.845993]",4
62,"[155.1399994, 128.4019928, 151.8249969]",91,"[137.1580048, 147.8760071, 171.6820068]",3
62,"[155.1399994, 128.4019928, 151.8249969]",92,"[140.1150055, 132.2189941, 171.2709961]",1
62,"[155.1399994, 128.4019928, 151.8249969]",93,"[137.6660004, 123.0029984, 177.147995]",1
62,"[155.1399994, 128.4019928, 151.8249969]",94,"[140.3159943, 109.0910034, 177.4259949]",2
62,"[155.1399994, 128.4019928, 151.8249969]",95,"[142.2890015, 98.17539978, 177.878006]",3
62,"[155.1399994, 128.4019928, 151.8249969]",96,"[143.9230042, 88.27010345, 177.401001]",4
62,"[155.1399994, 128.4019928, 151.8249969]",104,"[137.6719971, 83.3588028, 181.8200073]",1
63,"[156.1549988, 120.0169983, 153.4470062]",13,"[138.2689972, 179.3699951, 124.5009995]",5
63,"[156.1549988, 120.0169983, 153.4470062]",19,"[134.6849976, 137.822998, 78.49230194]",5
63,"[156.1549988, 120.0169983, 153.4470062]",20,"[140.0559998, 145.1410065, 84.12349701]",2
63,"[156.1549988, 120.0169983, 153.4470062]",37,"[149.3670044, 59.48680115, 141.0269928]",1
63,"[156.1549988, 120.0169983, 153.4470062]",39,"[152.2220001, 68.46289825, 157.4160004]",1
63,"[156.1549988, 120.0169983, 153.4470062]",40,"[150.8509979, 71.82060242, 164.5240021]",1
63,"[156.1549988, 120.0169983, 153.4470062]",41,"[144.4600067, 172.7590027, 126.1689987]",3
63,"[156.1549988, 120.0169983, 153.4470062]",45,"[156.0410004, 139.3359985, 136.3329926]",2
63,"[156.1549988, 120.0169983, 153.4470062]",48,"[160.5249939, 110.7419968, 140.3540039]",1
63,"[156.1549988, 120.0169983, 153.4470062]",55,"[158.6190033, 123.2190018, 146.7550049]",5
63,"[156.1549988, 120.0169983, 153.4470062]",56,"[158.3450012, 113.0589981, 147.6470032]",1
63,"[156.1549988, 120.0169983, 153.4470062]",57,"[143.9880066, 174.8549957, 137.7160034]",14
63,"[156.1549988, 120.0169983, 153.4470062]",58,"[146.345993, 165.3130035, 141.4450073]",33
63,"[156.1549988, 120.0169983, 153.4470062]",59,"[151.7429962, 155.5279999, 144.3860016]",36
63,"[156.1549988, 120.0169983, 153.4470062]",60,"[151.2940063, 145.7890015, 147.4069977]",17
63,"[156.1549988, 120.0169983, 153.4470062]",61,"[154.4859924, 137.5749969, 149.378006]",13
63,"[156.1549988, 120.0169983, 153.4470062]",62,"[155.1399994, 128.4019928, 151.8249969]",24
63,"[156.1549988, 120.0169983, 153.4470062]",64,"[157.9980011, 105.8190002, 154.4190063]",10
63,"[156.1549988, 120.0169983, 153.4470062]",67,"[150.8910065, 152.9409943, 152.048996]",1
63,"[156.1549988, 120.0169983, 153.4470062]",69,"[152.173996, 131.003006, 157.151001]",1
63,"[156.1549988, 120.0169983, 153.4470062]",70,"[151.7799988, 123.7529984, 158.2429962]",30
63,"[156.1549988, 120.0169983, 153.4470062]",72,"[156.5449982, 102.3290024, 159.7810059]",18
63,"[156.1549988, 120.0169983, 153.4470062]",74,"[143.0890045, 162.6399994, 158.6560059]",3
63,"[156.1549988, 120.0169983, 153.4470062]",75,"[144.1439972, 151.8390045, 162.9219971]",9
63,"[156.1549988, 120.0169983, 153.4470062]",76,"[148.2059937, 142.6670074, 160.7960052]",2
63,"[156.1549988, 120.0169983, 153.4470062]",77,"[147.1609955, 134.2330017, 165.076004]",12
63,"[156.1549988, 120.0169983, 153.4470062]",78,"[150.5050049, 122.2490005, 165.6860046]",20
63,"[156.1549988, 120.0169983, 153.4470062]",79,"[151.3110046, 110.5469971, 164.7810059]",20
63,"[156.1549988, 120.0169983, 153.4470062]",80,"[153.977005, 99.99990082, 164.8159943]",14
63,"[156.1549988, 120.0169983, 153.4470062]",81,"[131.3990021, 172.6230011, 161.6049957]",20
63,"[156.1549988, 120.0169983, 153.4470062]",82,"[138.1589966, 161.0829926, 165.0639954]",1
63,"[156.1549988, 120.0169983, 153.4470062]",83,"[140.5249939, 148.4060059, 167.2109985]",6
63,"[156.1549988, 120.0169983, 153.4470062]",84,"[142.7519989, 136.5160065, 168.7149963]",7
63,"[156.1549988, 120.0169983, 153.4470062]",85,"[142.0429993, 130.0619965, 169.8990021]",12
63,"[156.1549988, 120.0169983, 153.4470062]",86,"[145.1690063, 114.9560013, 171.4060059]",2
63,"[156.1549988, 120.0169983, 153.4470062]",87,"[146.7590027, 103.5790024, 170.7570038]",11
63,"[156.1549988, 120.0169983, 153.4470062]",88,"[147.7610016, 94.17849731, 171.5590057]",5
63,"[156.1549988, 120.0169983, 153.4470062]",89,"[128.6710052, 165.6470032, 169.845993]",9
63,"[156.1549988, 120.0169983, 153.4470062]",90,"[133.4210052, 161.3540039, 169.8049927]",3
63,"[156.1549988, 120.0169983, 153.4470062]",91,"[137.1580048, 147.8760071, 171.6820068]",10
63,"[156.1549988, 120.0169983, 153.4470062]",92,"[140.1150055, 132.2189941, 171.2709961]",6
63,"[156.1549988, 120.0169983, 153.4470062]",93,"[137.6660004, 123.0029984, 177.147995]",3
63,"[156.1549988, 120.0169983, 153.4470062]",94,"[140.3159943, 109.0910034, 177.4259949]",2
63,"[156.1549988, 120.0169983, 153.4470062]",95,"[142.2890015, 98.17539978, 177.878006]",6
63,"[156.1549988, 120.0169983, 153.4470062]",96,"[143.9230042, 88.27010345, 177.401001]",4
63,"[156.1549988, 120.0169983, 153.4470062]",104,"[137.6719971, 83.3588028, 181.8200073]",2
64,"[157.9980011, 105.8190002, 154.4190063]",13,"[138.2689972, 179.3699951, 124.5009995]",1
64,"[157.9980011, 105.8190002, 154.4190063]",39,"[152.2220001, 68.46289825, 157.4160004]",1
64,"[157.9980011, 105.8190002, 154.4190063]",48,"[160.5249939, 110.7419968, 140.3540039]",1
64,"[157.9980011, 105.8190002, 154.4190063]",55,"[158.6190033, 123.2190018, 146.7550049]",1
64,"[157.9980011, 105.8190002, 154.4190063]",56,"[158.3450012, 113.0589981, 147.6470032]",1
